歌曲id,歌曲频率,歌曲名字,歌手id,歌曲歌词
108493,63.0,我还想她,3684,作词邢增华作曲林俊杰编曲吴庆隆泪水将我淹没到底谁该难过究竟是谁放掉这段感情我才终于明白办不到的承诺就成了枷锁现实中幸福永远缺货请告诉她我不爱她笑着难过自我惩罚想终止这一切挣扎横了心说真心谎话别告诉她我还想她恨总比爱容易放下当泪水堵住了胸口就让沉默代替所有回答我才终于明白办不到的承诺就成了枷锁现实中幸福永远缺货请告诉她我不爱她笑着难过自我惩罚想终止这一切挣扎横了心说真心谎话别告诉她我还想她恨总比爱容易放下当泪水堵住了胸口就让沉默代替所有回答我不爱我不痛我不懂我的心早已掏空真心话言不由衷请告诉她我不爱她笑着难过自我惩罚想终止这一切挣扎横了心说真心谎话别告诉她我还想她恨总比爱容易放下当泪水堵住了胸口就让沉默代替所有回答别告诉她我还想她就让沉默代替所有回答制作人许环良制作协力陈炯顺键盘吴庆隆吉他小提琴周莹和声编写许环良和声录音室录音师许环良混音室混音师许环良大潮音乐经纪有限公司
516728102,55.0,浪子回頭,1039873,作词黄奇斌作曲黃奇斌烟一支一支一支的点酒一杯一杯一杯的干请你要体谅我我酒量不好卖给我冲康时间一天一天一天的走汗一滴一滴一滴的流有一天咱都老带某子逗阵浪子回头亲爱的可爱的英俊的朋友垃圾的没品的没路用的朋友伫坎坷的路骑我两光摩托车横竖我的人生甘哪狗屎我没钱没某没子甘哪一条命朋友啊逗阵来搏烟一支一支一支的点酒一杯一杯一杯的干请你要体谅我我酒量不好卖给我冲康时间一天一天一天的走汗一滴一滴一滴的流有一天咱都老带某子逗阵浪子回头伫坎坷的路骑我两光摩托车横竖我的人生甘哪狗屎我没钱没某没子甘哪一条命朋友啊逗阵来搏烟一支一支一支的点酒一杯一杯一杯的干请你要体谅我我酒量不好卖给我冲康时间一天一天一天的走汗一滴一滴一滴的流有一天咱都老带某子逗阵带某子逗阵带某子逗阵
1323304621,5.0,浪子回头 (cover 茄子蛋),30285508,作词黃奇斌作曲黃奇斌烟一支一支一支地点酒一杯一杯一杯地干请你要体谅我我酒量不好别给我挖坑时间一天一天一天的走汗一滴一滴一滴的流有一天我们都老带妻子一起浪子回头亲爱的可爱的英俊的朋友垃圾的没品的没出息的朋友在坎坷的路骑我二流摩托车反直我的人生像是狗屎我没钱没妻没子只有一条命朋友阿一起来赌吧烟一支一支一支地点酒一杯一杯一杯地干请你要体谅我我酒量不好别给我挖坑时间一天一天一天的走汗一滴一滴一滴的流有一天我们都老带妻子一起浪子回头在坎坷的路骑我二流摩托车反直我的人生像是狗屎我没钱没妻没子只有一条命朋友阿一起来赌吧烟一支一支一支地点酒一杯一杯一杯地干请你要体谅我我酒量不好别给我挖坑时间一天一天一天的走汗一滴一滴一滴的流有一天我们都老带妻子一起带妻子一起带妻子一起
574921549,28.0,怪咖,5781,作词薛之谦作曲薛之谦制作人郑楠编曲郑楠录音汝文博吉他郭一凡郑楠和声编写余昭源和声余昭源弦乐编写郑楠弦乐国际首席爱乐乐团大提琴独奏郎莹混音赵靖母带赵靖你的改变很难制止了我的取悦也不是天生的熟练了喜怒就合并了你的理由是星星点点的我尽量充当气氛营造者练就成了无痛的角色再听多几次分开的话越致命越不正面回答感情里的怪咖有铺垫就不尴尬所以要找个延期方法既平静还能突然挣扎我自愿作怪咖就不怕被你笑话你的铺垫零零散散的别去揭穿话题制造者我记得你也会不舍我偶尔取悦也会失手的搞笑的人变成做恶的我习惯了无痛的货色再听多几次分开的话越致命越不正面回答感情里的怪咖有铺垫就不尴尬所以要找个延期方法既平静还能突然挣扎我自愿作怪咖就不怕被你笑话你还有几次分开的话新鲜感不佳词语匮乏感情里的怪咖可手里也没筹码所以要找个缓冲方法直到有天我也放得下我不是个怪咖是不计较的惩罚感情里的怪咖再难过也笑着说吧
445154140,17.0,最后一页（翻自 江语晨） ,12205120,作词宋健彰作曲詹宇豪原唱江语晨雨停滞天空之间像泪在眼眶盘旋这也许是最后一次见面沿途经过的从前还来不及再重演拥抱早已悄悄冷却海潮声淹没了离别时的黄昏只留下不舍的体温星空下拥抱着快凋零的温存爱只能在回忆里完整想把你抱进身体里面不敢让你看见嘴角那颗没落下的泪如果这是最后的一页在你离开之前能否让我把故事重写雨停滞天空之间像泪在眼眶盘旋这也许是最后一次见面沿途经过的从前还来不及再重演拥抱早已悄悄冷却海潮声淹没了离别时的黄昏只留下不舍的体温星空下拥抱着快凋零的温存爱只能在回忆里完整想把你抱进身体里面不敢让你看见嘴角那颗没落下的泪如果这是最后的一页在你离开之前能否让我把故事重写想把你抱进身体里面不敢让你看见嘴角那颗没落下的泪如果这是最后的一页在你离开之前能否让我把故事重写
426852531,12.0,太迟,12108093,作词翁梓铭作曲于博雅时间在推移反反复复只会前进命运在转移点点滴滴没有头绪太多的回忆看似像喜剧却独自在夜幕降临的时候才悟醒甜蜜的话语字字句句印在脑里所有情绪已被时间埋藏在过去里分分秒秒过去年年月月逝去究竟还有多少欢喜留在我的心底看不清一切都已经来不及回到过去我努力试着让故事继续于事无补的写下去却让结局成了悲剧一切都只不过是完美的闹剧离不开虚华的灯红酒绿这是现实下的规律来不及回到过去时间在推移反反复复只会前进命运在转移点点滴滴没有头绪太多的回忆看似像喜剧却独自在夜幕降临的时候才悟醒甜蜜的话语字字句句印在脑里所有情绪已被时间埋藏在过去里分分秒秒过去年年月月逝去究竟还有多少欢喜留在我的心底看不清一切都已经来不及回到过去我努力试着让故事继续于事无补的写下去却让结局成了悲剧一切都只不过是完美的闹剧离不开虚华的灯红酒绿这是现实下的规律来不及回到过去
1336706129,146.0,等你下课,31057946,作词无作曲周杰伦你住的巷子里我租了一间公寓为了想和你不期而遇高中三年我为什么为什么不好好读书没考上跟你一样的大学我找了份工作离你宿舍很近我开始学会做蛋饼才发现你不吃早餐喔你又擦肩而过你耳机听什么能不能告诉我躺在你学校的操场看星空教室里的灯还亮着你没走记得我写给你的情书都什么年代了到现在我在写着总有一天总有一年会发现有人默默的陪在你的身边也许我不该在你的世界当你收到情书也代表我已经走远学校旁的广场我在这等钟声响等你下课一起走好吗我弹着琴唱你爱的歌暗恋一点都不痛苦痛苦的是你根本没看我我唱这么走心走不进你心里在人来人往找寻着你守护着你不求结局喔你又擦肩而过我唱告白气球终于你回了头躺在你学校的操场看星空教室里的灯还亮着你没走记得我写给你的情书都什么年代了到现在我还在写着总有一天总有一年会发现有人默默的陪在你的身边也许我不该在你的世界当你收到情书也代表我已经走远
473440527,28.0,外愈,9255,作词朱鸽作曲朱鸽编曲朱鸽弦乐编写李嘉宁和声编写朱鸽和声任然缩混殇小谨录音室混音室有人等在那家咖啡馆熟悉音乐播放不间断只为了纪念他们的走散有一些习惯确实伤感假装隐藏却莫名心酸想表现坦然明明两难没有谁能比谁更加好过掩饰伤口不代表谁软弱不要解释反而弄巧成拙想洒脱就别执着没了谁谁都一样的好过伤口随时间都会愈合终于明白过往会吞没所有
33756016,742.0,明天你好,12437,作词牛奶咖啡作曲王海涛看昨天的我们走远了在命运广场中央等待那模糊的肩膀越奔跑越渺小曾经并肩往前的伙伴在举杯祝福后都走散只是那个夜晚我深深的都留藏在心坎长大以后我只能奔跑我多害怕黑暗中跌倒明天你好含着泪微笑越美好越害怕得到每一次哭又笑着奔跑一边失去一边在寻找明天你好声音多渺小却提醒我勇敢是什么当我朝着反方向走去在楼梯的角落找勇气抖着肩膀哭泣问自己在哪里曾经并肩往前的伙伴沉默着懂得我的委屈时间它总说谎我从不曾失去那些肩膀长大以后我只能奔跑我多害怕黑暗中跌倒明天你好含着泪微笑越美好越害怕得到每一次哭又笑着奔跑一边失去一边在寻找明天你好声音多渺小却提醒我长大以后我只能奔跑我多害怕黑暗中跌倒明天你好含着泪微笑越美好越害怕得到每一次哭又笑着奔跑一边失去一边在寻找明天你好声音多渺小却提醒我勇敢是什么
1334647784,83.0,天份,5781,作词薛之谦作曲薛之谦用怀念的方式在一起的样子距离一尺秋叶不止确认一次用投入的方式你离开的样子松开手指欲言又止确认了几次所以爱过的人倾诉给麻木的城市在夜里疼痛时抚平你的幼稚可是谁没有一次不顾一切的坚持话要适可而止挽留的举止我有点疼但是我还能忍是不是爱你我算还有点天份可能我太认真你已经不算坏人我有点疼但是我还能忍是不是习惯了能换一点缘份让沉默的秒针代替我的疑问所以爱过的人倾诉给麻木的城市在夜里疼痛时抚平你的幼稚可是谁没有几次不顾一切的争执要学会点到为止直到分开为止我有点疼但是我还能忍是不是爱你我算还有点天份可能我太认真你已经不算坏人我有点疼但是我还能忍是不是习惯了能换一点缘份让沉默的秒针代替我的疑问制作人薛之谦编曲郑伟合音薛之谦混音郑伟人声录制严若晨录音棚黄轲东华大学声音工作室母带
27713963,37.0,好心分手,8330,作词黄伟文作曲雷颂德编曲雷颂德罗尚正卢是否很惊讶讲不出说话没错我是说你想分手吗曾给你驯服到就像绵羊何解会反咬你一下你知吗王也许该反省不应再说话被放弃的我应有此报吗如果我曾是个坏牧羊人能否再让我试一下抱一下卢回头望伴你走从来未曾幸福过王恨太多没结果往事重提是折磨卢下半生陪住你怀疑快乐也不多王被我伤让你痛卢好心一早放开我从头努力也坎坷通通不要好过王为何唱着这首歌为怨恨而分手问你是否原谅我卢若注定有一点苦楚不如自己亲手割破王回头吧不要走不要这样离开我恨太多没结果往事重提是折磨卢下半生陪住你怀疑快乐也不多没有心别再拖好心一早放开我从头努力也坎坷通通不要好过王为何唱着这首歌为怨恨而分手问你是否原谅我卢若勉强也分到不多不如什么也摔破王好心分手每天播卢可知歌者也奈何难捱就无谓再拖好心一早放开我从头努力也坎坷通通不要好过王为何唱着这首歌为怨恨而分手问你是否原谅我卢若注定有一点苦楚不如自己亲手割破
435288399,28.0,空心 ,12136042,作词姚若龙作曲光泽热爱曾是唯一的信仰相互凝望让对方捆绑在那时候简单的好傻却又空前绝后快乐啊直到现实狠狠推一把跌到浑身是伤疤你在欲望面前投降我在伤痛后面成长终于知道爱都有翅膀怎么拥抱它终究要飞翔漆黑空心也想被释放奈何思念比恨更顽强有个怀抱暖得像张床有份善良微笑多晴朗有一张唇美丽又疯狂为何爱谁心都空荡荡当我听说你与他散场狼狈回家带着伤朋友都说那是惩罚我的心却多么痛啊虽然知道爱都有翅膀因为太爱所以会原谅漆黑空心也想被释放奈何思念比恨更顽强无法割舍就别怕感伤我也嫌我对你太滚烫深爱就像一种命一样没有任何方法能阻挡就算知道爱都有翅膀还是愿意让你停靠在我肩膀你也不用把我当作家把我当成一棵树吧
