歌曲id,歌曲频率,歌曲名字,歌手id
115048,10.0,含蓄,3708
523251474,15.0,说散就散,12127564
66524,48.0,岁月如歌+兄妹(Live),2116
1490866013,3.0,三心爱意,1026105
188657,31.0,你最珍贵,6460
467164485,19.0,Apocalypse,12023319
483378334,15.0,浴室,12463331
208954,21.0,当你离开的时候,7214
25642694,22.0,没那种命,2112
1406753113,11.0,我想了太多关于你的形容（adj.）,12037064
1482866140,6.0,街区故事,12788674
553815245,137.0,庐山,11257
480575341,17.0,Why Not,12002201
520277152,21.0,姗姗,893259
1486672308,4.0,唯一 (prod.gc),27868624
1462875618,3.0,不怪她,12200029
1397674264,4.0,偏爱,12493781
1484023237,9.0,明天不喝酒,12039173
1485874025,4.0,CARA-GIRL,12276375
1483521142,10.0,Candlelight (feat. OHHYUK),11074
5265565,668.0,谁愿放手,2849
1488563891,4.0,致明日的舞,2116
1329475622,39.0,Life's a movie,12788674
1413623663,4.0,越难越爱,12092235
1379906782,7.0,何必呢,1086078
1361002221,12.0,金足印象,31917276
482056804,20.0,高，还没富，但帅,1086078
1481100312,1.0,沉都 (Live),12024274
1476449967,7.0,新闻发布会 (Live),12024274
1487528112,3.0,经济舱 (Live),12024274
28830160,16.0,长沙策长沙,11257
28830163,13.0,Goodbye,11257
428642132,24.0,outside,737012
1368756097,5.0,红,12676697
35678877,33.0,没有人不比我快乐,1160085
188155,25.0,她来听我的演唱会(Live),6460
26620756,434.0,当爱已成往事,6457
1482864953,6.0,Hey KONG,12788674
864489961,5.0,B.O.,13500447
862098298,7.0,Let It Go,15022053
340383,239.0,最天使,10750
36496575,39.0,Olivia,98351
1377079401,3.0,Meadow (Prod. Tundra Beats),32726248
1299563494,7.0,Old Friend(prod. by Eddie Beatz),1132392
1367358886,12.0,All about Anna,13104057
1462665351,5.0,致橡树,35732053
1384570117,5.0,思念是一种病 (Live),6453
207497,26.0,DEAR JOHN,7169
1444140174,9.0,成都集团2020cypher (Prod. by HARIKIRI),35005076
1460966070,4.0,Love In My Pocket,12024301
1468547451,3.0,你是我的女朋友,35356254
497572729,32.0,人生浪费指南,12383009
1365922104,12.0,Falling,12288442
20707471,30.0,Nothing's Going to Change My Love For You,45839
1475637391,5.0,Moonlight,33762221
1481101175,1.0,口袋宝贝 (Live),12288442
26795437,141.0,Wake Me Up When September Ends,93187
1480361519,3.0,新光巷 (Live),12199576
28587844,19.0,道山靓仔,938017
501347071,10.0,陌生人,7214
1501333,26.0,Extreme Ways (Bourne's Legacy),35411
28152182,680.0,阳光女孩 阳光男孩,711463
340394,225.0,狮子座,10750
30841781,79.0,Should Have Known Better,42955
30841780,79.0,Death with Dignity,42955
1477998650,4.0,Sugar,42955
26366616,145.0,Thrift Shop,40036
26034825,48.0,每当变幻时,10204
26843531,142.0,Sunshine in the Rain,88176
1294899297,12.0,I Love You So,28085405
1478384763,3.0,烈火战马+空城计+重庆魂 (Live),1211046
317207,23.0,如果东京不快乐(Live),10204
121639,8.0,思觉失调,3751
1476455405,7.0,冷血 (Live),12523451
28875336,142.0,Ordinary Human,98105
1401863689,9.0,约会在星期天晚上,12027173
572768113,3.0,Ornament,818040
25713074,19.0,暗涌,10199
453413861,24.0,第三人称,12268138
1473031478,5.0,The Plan (From the Motion Picture &quot;TENET&quot;),737012
1449822900,5.0,刘玉玲 Lucy Liu (feat. Bohan Phoenix),29303235
108299,381.0,爱的代价,3683
188261,35.0,咖啡,6460
36895290,52.0,【翻弹唱】奇妙能力歌,1040035
27867359,162.0,上帝救救我(Live),222871
1472862669,6.0,沧海一声笑,1211046
1453282513,4.0,Play Date,33707968
27491508,142.0,Y.M.C.A.,83529
1430310822,8.0,没得,12788674
1355149437,20.0,all the good girls go to hell,11972054
1403699842,3.0,Love Songs,30107803
1468539899,9.0,Rue,28899299
1470909177,9.0,Natural,94779
1384062458,12.0,月球风格爱情,1158119
525565542,12.0,关你屁事啊,9102
1413335879,4.0,北风,1199032
31260615,13.0,睡前老报纸[Bonus track],784257
1468946163,9.0,my ex's best friend,40329
1472921626,10.0,刻在我心底的名字,3690
1472874450,7.0,小情歌 (Live),31634309
17346999,52.0,Thank You,53235
17346968,77.0,Life for Rent,53235
4164331,17.0,Bye Bye Bye,95748
28577372,119.0,我就不爱唱情歌,2524
553773495,14.0,骗自己remix（cover AY楊佬叁，Noor99）,12499658
27221352,8.0,Early to Bed,96284
1454947224,3.0,厄瓜多尔的口哨,1199032
1429012640,5.0,太阳照常升起,12453329
455345090,67.0,初来炸到,11257
28941006,1.0,走在通往明天的路上,986266
28941007,8.0,**** THE REST,986266
1472945318,4.0,药水歌,35356254
4240643,14.0,Being Boring,98547
29431226,6.0,Chasing Rubies (Acoustic),449395
28765127,10.0,Colorblind ,743247
1365268528,6.0,Shotgun,1049685
1471049184,3.0,宁配吗,35356254
1380104337,5.0,Drive Safe,12024301
329990,10.0,娃娃看天下(Live),10571
433223079,22.0,Million Reasons,64147
1467957152,5.0,Ice Cube,12276375
573540026,14.0,Growing Pains,1074089
1403626834,13.0,明天可以见到你吗？（电视剧《如此可爱的我们》插曲）,13790589
1397621022,4.0,I Don't Wanna Grow Up,44268
1467496260,9.0,BRIGHTON,33693984
439625244,87.0,夜长梦多,1198113
209839,28.0,我要如何不想他,7220
22631077,83.0,Heroes (Single Version) [2002 Remaster],31193
1397619804,4.0,Mama,41949
1464638241,8.0,€ € € €^^%%!!!!!heaven!!!!!!,27904231
1467073899,12.0,my future,11972054
1466215060,10.0,LA Who Am I To Love You,66212
405987918,4.0,伤口,1199032
300160,117.0,扫兴,9621
29740024,6.0,改变,784257
1417809395,7.0,I'm Coming Clean,55678
1371382053,6.0,5:10a.m.,32024816
77127,11.0,梦醒时分,2516
1294467974,28.0,长沙HOOD,12788674
473817665,27.0,机器铃 砍菜刀,1047317
1457237838,4.0,花花公子 (KnowKnow Remix),27868624
515535238,7.0,Feel It Again (Acoustic),449395
29431222,9.0,Beautiful Mistake,449395
1381380627,5.0,驳壳枪,12453329
1374446646,11.0,I Love You 3000,32624368
1344440225,6.0,Floating (feat. Khalid) [filous Remix],860532
28306668,34.0,Chandelier,74625
29393671,685.0,风云,2844
189164,18.0,爱要怎么说出口,6463
1294910287,12.0,Lover Boy,12526488
1444648358,5.0,全部アナタのせいなんだ,1017071
85621,59.0,第一次,2842
31260606,14.0,我与自己(feat.讲者),784257
19465999,10.0,Big Jet Plane,85532
525081767,13.0,圣诞节,1199032
29747527,51.0,My Dilemma 2.0,140196
38771665,14.0,Home,78516
1347300594,9.0,Flexing So Hard,12002201
5335998,7.0,사랑했나봐,125003
1459232593,4.0,But U,12276375
1445313712,12.0,单恋一枝花,35057132
1436017292,2.0,日后相遇,1199032
5261904,686.0,梦一场,9061
573581511,26.0,tonight,12598596
26075355,70.0,至少还有你 (00 Live)(live版),6457
541480287,21.0,独一,1050282
1458156468,6.0,Girlfriend,90331
17348077,14.0,White Flag,53235
1457248123,4.0,R&amp;B All Night (Masiwei Remix),1132392
1418537915,8.0,转发这条大锦鲤,12003155
329273,8.0,萨拉热窝的罗密欧与朱丽叶(Live),10571
156910,32.0,与你到永久,5354
1336131098,7.0,只记今朝笑,711683
189181,30.0,笑忘书,6462
31789055,18.0,不妙,1007170
567644019,13.0,sex money feelings die,64166
1394069486,2.0,我讨厌你,12079066
1440429367,8.0,环球小姐,12333145
1383621,11.0,Ne t’en va pas,33899
473602620,42.0,There's Nothing Holdin' Me Back,956238
1361001352,12.0,Love In Deep,31917276
21941987,145.0,Bye Bye Bad Man,102012
533443911,21.0,梦醒时分,12383009
1456637925,9.0,纵情年代(Live),1050282
1379930605,7.0,倒时差,12003155
156284,24.0,梦醒时分,222871
27163131,144.0,Just Like Honey,102003
1455115967,6.0,2O 2O,35518256
475279722,11.0,住在地球晒夕阳,12404111
316100,24.0,雨爱,10199
1386669594,7.0,墨尔本的翡翠,12632289
1413863166,11.0,想去海边,12383009
1335980476,39.0,愿望交换商店,12383009
570340213,19.0,极恶都市,12383009
22201007,215.0,怀念 (Live),9621
1454449981,3.0,再也不喝酒了,1038099
1402886410,4.0,La La Lost You (Acoustic Version),15022053
287528,37.0,一样的夏天,9272
28283346,34.0,尚好的青春,9272
29365648,11.0,Class Historian,1015040
1313363105,13.0,Fifth Avenue,105493
1387519268,10.0,I Don't Miss You at All,12676847
27804069,25.0,We Remain,50892
18785752,22.0,More Than This,99389
5051350,46.0,Just Like Honey,215670
5051337,38.0,City Girl,37716
1382720616,4.0,Blinded By The Night,78051
1452439191,7.0,在一起嘛好不好,4292
1452233312,4.0,欢迎光临,1132392
375774,173.0,半糖主义,12709
1396163566,9.0,Tequila Sunrise (feat. AUGUST 08 &amp; GoldLink),15022053
35382060,7.0,树风 (Live),222871
179104,24.0,在雨中,6099
326719,30.0,喜欢,10557
31877243,692.0,笑忘书 (Live),4292
1347297663,13.0,Diamond,12002201
1354439714,8.0,帅哥,12039173
1413325391,13.0,别瞎艾特我,12759030
1410647903,4.0,带我去找夜生活,12676697
1403215687,7.0,想见你想见你想见你,11109
17822688,32.0,Whatever,98110
29418706,59.0,她丢失的纸盒,1016169
1356981576,6.0,我想我再也见不到你了（I think I'll never see you again）,12932129
533788692,20.0,白日梦(DEMO),12025585
458359749,11.0,我不希望你孤单的去面对整个喧哗世界,12090204
1436974782,3.0,世界会变好（居家呆猫）,12971
1424846184,8.0,娜斯简卡，你是星星,12118540
77444,31.0,明天更漫长,2515
381861,11.0,不要停止我的音乐,12971
1446865301,7.0,留一盏灯给漫漫长夜,30110421
528326306,23.0,妈妈不让我谈恋爱,12344099
1424846325,8.0,分享一朵从未见过的云,12118540
27514164,17.0,Clay,93193
27514155,22.0,Jo,93193
1407408448,7.0,让一让,12023517
1442773498,6.0,说我爱你的一百种方式,35037364
27896567,31.0,Give You What You Like,46490
446508648,9.0,Take Me,12213223
540108812,61.0,安河桥（Cover 宋冬野）,12461597
27514156,19.0,Annabel,93193
1334774209,14.0,Fire On Fire,740216
415786182,34.0,Paul,12007356
442867220,10.0,下次再进站,2843
16880944,283.0,Girls and Boys,88150
554097041,12.0,Sin Pijama,731001
536954473,24.0,搬进我心里（Prod.By DiESi）,12276375
5257078,1093.0,坚强的理由,8926
550231922,18.0,还你,1199032
28111201,13.0,青春与爱情,222871
156816,31.0,最初的地方 (Live),222871
507014930,39.0,赧(nǎn)然的贼,12084229
351059,61.0,兰州 兰州,11365
357384,6.0,泡沫,11761
31352424,17.0,The Night We Met,95529
326703,25.0,艳火,10557
157347,38.0,亲爱的你,222871
862100838,5.0,我当你空气,13191
1309731170,17.0,最最,12156157
256483,27.0,梳子与刮胡刀,8345
68350,11.0,梦中人,9621
26427655,33.0,"那么多的人,你要去哪里",711683
156791,37.0,如果这都不算爱 (Live),222871
26427663,50.0,你曾是少年,711683
1444693102,3.0,づ畢贛更噺孓τǎ啲ＱＱ涳間ā,34175013
156957,37.0,一点点,222871
29771231,22.0,我们的明天,1038093
1442825489,3.0,是首俗歌 (Live),4592
210674,34.0,喜欢你,7439
277260,50.0,真的吗,8926
156865,31.0,组曲 (Live),222871
157101,34.0,与你到永久,222871
26305540,52.0,不潮不用花钱,3684
299392,51.0,怀念,9621
33394070,10.0,我夏流,13191
157263,39.0,夏夜晚风,222871
16880803,303.0,Stereotypes (2012 Remastered Version),88150
1418951952,6.0,Momentary Bliss (feat. slowthai and Slaves),93185
1441233819,3.0,是首情歌 (Live),4592
1296833312,37.0,想你想你想我,12464053
1442031605,6.0,我爱你,4292
865546546,3.0,Cuando Suba La Marea,85587
27867449,15.0,倾城 (Live),2116
1386977828,4.0,Shawn Mendes-谁要理她 (Señorita REMIX）（O.WEN remix）,12759030
1382340352,8.0,Señorita,37962
1416193723,7.0,归山,1199064
1417299232,4.0,简朴寨,12453329
1387581250,16.0,MOM,1155027
254589,116.0,很爱很爱你,8326
26075399,45.0,我最亲爱的 (Live),12707
1428187687,3.0,苏五口(Prod.Veezy),34136504
1415829224,3.0,零几年听的情歌,12258420
5243638,884.0,雨一直下,6469
1408901739,10.0,你最近还好吗,12493781
28219414,36.0,ลึก ลึก,203857
1430353646,11.0,เพราะเราคู่กัน(阻挡我的爱/佳偶天成)（翻自 Bright Vachirawit） ,12085215
28870324,59.0,ใกล้,203857
185947,30.0,怎么办,6453
85571,13.0,我们俩,2843
210837,103.0,恰似你的温柔,7220
1341066656,12.0,To Sylvie,1203003
374910,72.0,他夏了夏天,12707
168024,33.0,疼爱,5768
296829,189.0,囚鸟 (Live),9548
36492681,18.0,Lil Mama,1081794
29599247,11.0,Bailando (Spanish Version),32662
511920318,11.0,你要不要吃哈密瓜,12676697
1368754688,4.0,爱人错过,12676697
1317457805,6.0,披星戴月的想你,12676697
381858,14.0,为你唱首歌,12971
1374329431,8.0,Dancing With Your Ghost,12646102
1350149185,14.0,幾乎是幻想,12090204
25706279,33.0,一万次悲伤,12977
18499906,6.0,Ulysse,42392
566443468,9.0,童话镇Plus（Live） ,1198010
563563366,5.0,爱在夏天,12676697
386185,48.0,回来吧,13193
108740,51.0,鬼迷心窍,3683
385984,52.0,而我知道,13193
277586,41.0,寂寞的恋人啊,8926
185824,33.0,秋天冬天,6453
1307761208,5.0,Edge of the Bar,50940
386691,47.0,一颗苹果,13193
386717,58.0,人生海海,13193
189323,364.0,断点,6462
1383233361,6.0,但我爱你,13155879
1344851065,52.0,My beautiful（demo）,32172259
28830185,25.0,就是咯里,11257
299510,202.0,打错了,9621
1299557101,11.0,whatever it takes,12248077
528271111,8.0,summer friend,12355465
185634,34.0,有一天,6453
254460,210.0,当爱在靠近,8326
381825,18.0,公路之歌,12971
357424,22.0,静止,11761
1360802806,9.0,Drowning,12278516
157224,33.0,牵挂(Live),222871
1307591526,14.0,网易云,1198123
139371,32.0,New Boy,4721
1433974731,8.0,Murder Most Foul,29323
1407268967,10.0,Колыбельная,28276929
21970664,12.0,The Last Day Of Summer,101986
29578009,11.0,Like a Rock (feat. Tim Be Told),4694
26348065,17.0,慢歌一,7217
543656102,14.0,以后,6457
31134170,1531.0,小芳,4292
29764563,28.0,不搭,4292
1433934516,11.0,Future Nostalgia,1135086
1362247767,18.0,别叫我达芬奇,12493781
1371366702,6.0,Salute,12264643
1408017141,5.0,被动 (Live),9940
103132,8.0,爱在波希米亚,33179
5103312,151.0,Empire State Of Mind,35334
1430467877,6.0,Didn't I,98105
460578140,180.0,感谢你曾来过,12292708
29710981,25.0,喜剧之王,4292
406346853,3.0,就是爱你 (Live),5196
4872530,894.0,让我为你唱首歌,6681
1372350500,15.0,That's Us,14470054
504265770,10.0,forevermore (prod. demxntia),12598596
1414783972,6.0,你一定能够成为你想要去成为的人,1198123
1366216050,8.0,这是我一生中最勇敢的瞬间,1085047
509311656,13.0,忘了我,1160085
28830166,15.0,Hakunamatata,11257
27594293,7.0,Trap **** (Prod. DRO),302691
22305172,25.0,Hongkongaton,93185
22542887,23.0,Clint Eastwood,93185
114442,6.0,十七岁的雨季,3704
528272094,19.0,say something (Prod. Rook1e),12544511
1299326404,11.0,晚风,12789956
1325897785,9.0,写了好多事都是关于你 ,1160085
550124215,8.0,夏短夜长,1160085
1428598997,1.0,凄美地 (Live),10473
41651206,22.0,GOING GO,1204010
531777628,4.0,再度重相逢 (“双面对决” Live),222871
41651193,19.0,市中心,1204010
27867393,162.0,来去夏威夷(Live),222871
1312018576,26.0,跳跳蛙2.0,12453329
1343731992,33.0,莱斯特小姐,12360098
300063,233.0,我也不想这样,9621
300148,132.0,浮躁,9621
1426022019,6.0,阿姆斯特丹 (feat.KnowKnow),1132392
1426022014,6.0,没有人会不爱音乐,1132392
156720,33.0,枫叶,222871
1934616,23.0,The Dangling Conversation,185017
481691621,40.0,Walls Could Talk,964321
299640,252.0,开到荼蘼,9621
516746178,322.0,È la vita,398107
27514429,9.0,Total Breakdown,805095
458361307,10.0,一样,12090204
1331157282,20.0,Crash For Loneliness,1184074
408332849,11.0,虎口脱险 (Live),3682
186331,969.0,最冷一天,2116
5272940,780.0,飘摇,10563
25643227,21.0,爱你等于爱自己,5346
258684,17.0,一人有一个梦想,8358
1305366486,13.0,我真的没想好,12079066
454966911,73.0,女人花,11257
1938277,36.0,Let's Do It (Let's Fall In Love),31151
36308357,22.0,먼 길,932042
1415566662,7.0,两个普普通通小青年,4292
1422989732,1.0,Manta (Live),1124151
29371332,11.0,平凡之路 (说唱版),1047049
21253903,32.0,Goodnight Goodnight,96266
5388907,11.0,"너에게 난, 나에게 넌",127488
29750958,786.0,被动(Live),5354
22718511,8.0,深红の花,16723
1422046115,8.0,Hello 2020,12788674
1388674995,8.0,无人的海边,13155879
5267256,687.0,爱，很简单,5196
185665,12.0,无名(写给杨乃文的歌),6453
28864001,867.0,白衣渡我,10089
188788,18.0,假如让你吻下去(Live),6462
1327946747,3.0,Wherever You Were,59430
1356540294,5.0,暴雨II,12079066
22842399,14.0,행복을 찾아서,127089
35678875,33.0,呼吸决定,1160085
77093,10.0,值得,2516
2202486,16.0,Heaven Is A Place On Earth,48550
441442,88.0,Time travel,14429
32835565,119.0,国王与乞丐,861777
554241676,141.0,Youth Anthem,847107
64829,61.0,不来也不去,2116
277802,187.0,真的吗,8926
422428548,104.0,Landing Guy,4171
209397,32.0,太聪明,7217
28830154,12.0,上学堂,11257
156717,39.0,被动(Live),222871
1383943253,11.0,起床气（Remember Me）,1184074
1365875261,6.0,Nightmare,964321
1407950282,10.0,Finally // beautiful stranger,964321
1336871720,13.0,陷阱历险记,12079066
28830180,25.0,罩着你,11257
28138083,25.0,我从来不懂你的幽默,10198
1368753797,11.0,法兰西多士,12676697
543656128,17.0,秘密,6453
254485,116.0,勇气,8325
29544245,31.0,That's Christmas To Me,99292
1414827610,11.0,带我回家 2♡20,12605500
459583467,18.0,长沙妹妹,12059094
31370984,10.0,Hollywood,127838
26894089,138.0,Titanium,31211
1345525609,7.0,The Hard Way,63943
420386024,15.0,Without You(DZ&amp;PS￥.P)[Prod.Breezy],12002201
387948,87.0,爱,13286
28830155,14.0,校花心理学,11257
22540247,15.0,Supper's Ready (Digital Remastered 2008),93201
553814079,12.0,功成名就 Feat. Masiwei,1086078
1402845091,2.0,你想去哪里我都陪你 (Jerry Sprunger Remix),1132392
462369606,8.0,自我介绍（Prod.Lil.Jet）,12079066
483680382,16.0,Les rois du monde,304501
287248,112.0,第一天,9272
28830161,13.0,Fat Girl,11257
27937466,170.0,忽然之间,8926
3419761,5.0,Back to the Moment,74746
21973899,20.0,The Last Goodbye,102019
28267027,16.0,Gooey,847346
332017,3.0,月光迪斯科,10589
144515,77.0,我是一只鱼,4895
1413142744,8.0,复读机FREESTYLE,12605500
423407296,11.0,Dream Girls,1038291
1411718813,4.0,我是一只鱼,11074
1294910928,22.0,宫城良田,12204436
542691145,9.0,想把你留在这里,1204010
1412541190,5.0,WUSUP,12453329
86943,25.0,必杀技,2849
299448,48.0,偿还,9621
1311346765,12.0,戏精急诊室(ft.Lil Jet),12109219
1411328772,3.0,灯塔,11257
4438554,10.0,And You and I: Cord of Life/Eclipse/The Preacher the Teacher/Apocalypse,105647
20789744,14.0,Survival,105647
20789483,14.0,Fly From Here pt II - Sad Night At The Airfield,105647
26165023,148.0,Last Christmas,84057
28995002,15.0,26岁的小孩,11257
